Indicator type,Indicator,Description
IPv4,118.69.174.86,
IPv4,73.200.72.199,
IPv4,98.152.200.61,
IPv4,92.118.39.66,
IPv4,95.85.47.10,
IPv4,160.19.78.242,
IPv4,5.129.198.77,
IPv4,193.32.162.90,
IPv4,196.251.83.136,
IPv4,45.148.10.240,
IPv4,45.148.10.240,
IPv4,45.148.10.240,
IPv4,218.92.0.153,
IPv4,43.157.129.43,
IPv4,218.92.0.153,
IPv4,125.124.156.124,
IPv4,159.223.202.0,
IPv4,196.251.67.42,
IPv4,172.208.24.217,
IPv4,197.253.54.22,
IPv4,157.245.196.40,
IPv4,183.131.224.2,
IPv4,218.92.0.143,
IPv4,64.227.177.112,
IPv4,81.71.37.141,
IPv4,107.173.61.177,
IPv4,107.173.61.177,
IPv4,107.173.61.177,
IPv4,107.173.61.177,
IPv4,107.173.61.177,
IPv4,107.173.61.177,
IPv4,20.57.130.239,
IPv4,92.118.39.57,
IPv4,61.76.112.4,
IPv4,161.35.154.33,
IPv4,143.198.16.19,
IPv4,157.245.127.14,
IPv4,196.251.87.54,
IPv4,155.4.244.169,
IPv4,218.92.0.134,
IPv4,62.28.222.221,
IPv4,103.67.78.208,
IPv4,218.92.0.153,
IPv4,92.118.39.93,
IPv4,218.92.0.134,
IPv4,218.92.0.225,
IPv4,218.92.0.223,
IPv4,95.79.112.59,
IPv4,58.209.82.184,
IPv4,36.99.192.163,
IPv4,80.94.95.125,
IPv4,92.118.39.93,
IPv4,223.247.199.172,
IPv4,81.192.46.36,
IPv4,218.92.0.153,
IPv4,14.103.120.129,
IPv4,92.118.39.93,
IPv4,196.251.69.91,
IPv4,36.40.88.90,
IPv4,92.118.39.93,
IPv4,45.8.46.60,
IPv4,27.110.166.67,
IPv4,80.94.95.125,
IPv4,14.225.206.98,
IPv4,45.148.10.240,
IPv4,107.173.18.95,
IPv4,220.78.169.133,
IPv4,36.133.57.132,
IPv4,125.124.215.61,
IPv4,194.0.234.107,
IPv4,128.199.250.152,
IPv4,181.116.220.12,
IPv4,194.246.114.186,
IPv4,218.92.0.134,
IPv4,45.182.206.85,
IPv4,218.92.0.134,
IPv4,92.118.39.93,
IPv4,167.71.187.39,
IPv4,218.92.0.221,
IPv4,114.96.71.66,
IPv4,196.251.69.91,
IPv4,118.145.202.195,
IPv4,196.251.85.62,
IPv4,51.79.165.186,
IPv4,27.254.235.4,
IPv4,196.251.69.116,
IPv4,218.92.0.134,
IPv4,218.92.0.235,
IPv4,218.92.0.228,
IPv4,87.201.127.149,
IPv4,83.254.254.103,
IPv4,103.197.184.162,
IPv4,167.71.166.71,
IPv4,4.213.177.240,
IPv4,152.42.254.23,
IPv4,125.124.106.113,
IPv4,159.203.2.69,
IPv4,218.92.0.141,
IPv4,194.0.234.19,
IPv4,103.197.184.162,
IPv4,34.66.72.251,
IPv4,162.223.91.130,
IPv4,218.78.114.184,
IPv4,218.92.0.222,
IPv4,218.92.0.222,
IPv4,218.92.0.229,
IPv4,218.92.0.229,
IPv4,211.20.10.199,
IPv4,218.92.0.134,
IPv4,104.214.117.63,
IPv4,122.166.249.215,
IPv4,185.202.113.63,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,157.245.88.137,
IPv4,159.89.43.101,
IPv4,88.214.48.10,
IPv4,185.213.164.154,
IPv4,106.75.162.123,
IPv4,218.92.0.134,
IPv4,196.251.87.35,
IPv4,103.145.145.80,
IPv4,102.210.80.6,
IPv4,209.38.37.108,
IPv4,196.251.85.34,
IPv4,47.86.29.170,
IPv4,88.214.48.11,
IPv4,112.187.179.183,
IPv4,43.155.21.198,
IPv4,218.92.0.232,
IPv4,218.92.0.111,
IPv4,196.251.66.3,
IPv4,157.245.70.53,
IPv4,95.167.225.76,
IPv4,64.227.110.144,
IPv4,150.158.45.98,
IPv4,186.233.208.13,
IPv4,91.210.179.185,
IPv4,122.51.68.143,
IPv4,89.47.53.19,
IPv4,64.23.252.3,
IPv4,120.48.97.8,
IPv4,185.255.90.176,
IPv4,218.92.0.134,
IPv4,23.137.255.35,
IPv4,101.126.6.19,
IPv4,69.5.2.182,
IPv4,103.70.115.38,
IPv4,103.186.1.131,
IPv4,196.251.69.43,
IPv4,195.178.110.238,
IPv4,103.171.84.217,
IPv4,115.241.144.90,
IPv4,186.233.208.13,
IPv4,196.251.69.43,
IPv4,45.55.37.4,
IPv4,92.118.39.66,
IPv4,8.217.43.77,
IPv4,92.118.39.66,
IPv4,183.91.11.36,
IPv4,202.56.219.2,
IPv4,81.133.106.57,
IPv4,194.0.234.107,
IPv4,128.199.41.215,
IPv4,14.103.122.89,
IPv4,185.213.165.126,
IPv4,122.160.201.198,
IPv4,92.205.187.136,
IPv4,211.72.129.212,
IPv4,88.214.48.11,
IPv4,92.118.39.57,
IPv4,51.68.226.87,
IPv4,159.89.20.223,
IPv4,159.89.20.223,
IPv4,159.89.20.223,
IPv4,159.89.20.223,
IPv4,159.89.20.223,
IPv4,159.89.20.223,
IPv4,101.126.88.203,
IPv4,45.55.214.3,
IPv4,139.59.137.94,
IPv4,218.92.0.153,
IPv4,218.92.0.153,
IPv4,195.178.110.26,
IPv4,195.178.110.26,
IPv4,47.180.114.229,
IPv4,167.99.89.66,
IPv4,203.104.42.193,
IPv4,196.251.87.74,
IPv4,80.253.31.232,
IPv4,182.93.50.90,
IPv4,104.214.117.63,
IPv4,196.251.87.74,
IPv4,107.173.61.177,
IPv4,107.173.61.177,
IPv4,218.92.0.232,
IPv4,107.173.61.177,
IPv4,218.92.0.143,
IPv4,103.211.217.182,
IPv4,107.173.61.177,
IPv4,152.42.182.80,
IPv4,187.45.100.0,
IPv4,107.173.61.177,
IPv4,14.103.71.220,
IPv4,45.148.10.67,
IPv4,107.173.61.177,
IPv4,103.179.111.6,
IPv4,113.137.34.110,
IPv4,79.137.36.161,
IPv4,134.209.170.204,
IPv4,91.205.219.185,
IPv4,167.172.188.213,
IPv4,103.171.85.46,
IPv4,124.239.153.90,
IPv4,190.129.60.240,
IPv4,46.148.227.157,
IPv4,193.32.162.90,
IPv4,204.216.220.120,
IPv4,193.32.162.90,
IPv4,101.126.4.215,
IPv4,193.32.162.90,
IPv4,188.171.35.7,
IPv4,188.171.35.7,
IPv4,188.171.35.7,
IPv4,188.171.35.7,
IPv4,188.171.35.7,
IPv4,168.228.180.12,
IPv4,193.32.162.90,
IPv4,188.171.35.7,
IPv4,188.171.35.7,
IPv4,162.240.156.34,
IPv4,188.171.35.7,
IPv4,218.92.0.153,
IPv4,124.223.94.233,
IPv4,35.208.68.245,
IPv4,150.5.129.10,
IPv4,193.32.162.90,
IPv4,218.92.0.219,
IPv4,193.32.162.90,
IPv4,160.191.52.84,
IPv4,157.245.127.14,
IPv4,118.193.40.35,
IPv4,40.83.182.122,
IPv4,180.142.104.33,
IPv4,161.35.154.33,
IPv4,218.92.0.153,
IPv4,103.176.79.210,
IPv4,193.32.162.84,
IPv4,196.251.83.136,
IPv4,160.191.52.79,
IPv4,108.83.166.174,
IPv4,179.40.112.10,
IPv4,136.232.94.34,
IPv4,117.2.142.24,
IPv4,85.208.253.156,
IPv4,27.112.78.245,
IPv4,155.4.244.107,
IPv4,122.49.220.99,
IPv4,212.83.130.207,
IPv4,187.210.77.100,
IPv4,84.235.229.53,
IPv4,106.75.223.170,
IPv4,14.103.90.3,
IPv4,186.117.149.128,
IPv4,144.21.53.192,
IPv4,218.92.0.219,
IPv4,203.130.248.211,
IPv4,114.96.71.66,
IPv4,103.35.205.165,
IPv4,222.172.32.246,
IPv4,92.118.39.57,
IPv4,103.197.184.167,
IPv4,38.191.248.4,
IPv4,113.31.107.103,
IPv4,150.136.129.10,
IPv4,211.159.161.243,
IPv4,136.232.203.134,
IPv4,181.116.220.12,
IPv4,206.217.131.233,
IPv4,210.79.142.221,
IPv4,179.48.54.213,
IPv4,43.245.249.251,
IPv4,45.148.10.240,
IPv4,36.91.166.34,
IPv4,120.222.135.142,
IPv4,107.170.228.16,
IPv4,218.92.0.223,
IPv4,38.207.132.176,
IPv4,218.92.0.134,
IPv4,49.75.185.71,
IPv4,185.104.189.39,
IPv4,103.123.63.37,
IPv4,36.137.249.148,
IPv4,159.223.175.157,
IPv4,14.103.170.161,
IPv4,202.51.214.98,
IPv4,190.173.96.37,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,14.103.127.97,
IPv4,198.50.248.192,
IPv4,218.92.0.219,
IPv4,218.92.0.225,
IPv4,43.252.230.158,
IPv4,103.70.114.87,
IPv4,103.23.199.34,
IPv4,103.176.79.139,
IPv4,218.92.0.141,
IPv4,210.79.142.221,
IPv4,80.94.95.112,
IPv4,218.92.0.134,
IPv4,192.161.162.213,
IPv4,196.251.87.42,
IPv4,177.76.134.212,
IPv4,23.95.37.90,
IPv4,92.118.39.93,
IPv4,5.133.102.48,
IPv4,92.118.39.93,
IPv4,14.103.132.8,
IPv4,92.118.39.93,
IPv4,58.69.56.44,
IPv4,92.118.39.93,
IPv4,218.92.0.233,
IPv4,218.92.0.111,
IPv4,218.92.0.225,
IPv4,8.217.43.77,
IPv4,101.89.177.74,
IPv4,95.111.221.41,
IPv4,179.43.176.236,
IPv4,95.111.221.41,
IPv4,95.111.221.41,
IPv4,95.111.221.41,
IPv4,95.111.221.41,
IPv4,95.111.221.41,
IPv4,95.111.221.41,
IPv4,95.111.221.41,
IPv4,95.111.221.41,
IPv4,101.126.4.240,
IPv4,167.172.166.36,
IPv4,157.245.247.254,
IPv4,92.118.39.93,
IPv4,103.157.224.104,
IPv4,92.118.39.93,
IPv4,103.180.177.182,
IPv4,196.251.87.42,
IPv4,171.104.143.176,
IPv4,139.59.137.73,
IPv4,45.148.10.240,
IPv4,52.230.18.244,
IPv4,68.183.66.25,
IPv4,124.223.36.108,
IPv4,34.100.168.179,
IPv4,160.191.52.76,
IPv4,151.34.53.136,
IPv4,144.24.170.45,
IPv4,88.214.48.11,
IPv4,196.251.85.62,
IPv4,14.63.196.175,
IPv4,138.197.29.172,
IPv4,85.208.253.151,
IPv4,183.83.196.204,
IPv4,116.171.161.105,
IPv4,185.213.165.58,
IPv4,160.19.79.72,
IPv4,162.240.154.77,
IPv4,134.209.120.69,
IPv4,158.51.126.147,
IPv4,129.153.131.227,
IPv4,52.224.71.115,
IPv4,111.47.189.185,
IPv4,92.118.39.66,
IPv4,102.210.80.6,
IPv4,103.44.245.73,
IPv4,14.103.118.74,
IPv4,195.178.110.50,
IPv4,92.118.39.66,
IPv4,92.118.39.66,
IPv4,157.245.70.53,
IPv4,195.178.110.50,
IPv4,180.100.206.94,
IPv4,92.118.39.66,
IPv4,51.254.101.166,
IPv4,218.92.0.134,
IPv4,196.251.67.42,
IPv4,195.178.110.50,
IPv4,113.89.232.204,
IPv4,196.251.87.54,
IPv4,118.193.40.35,
IPv4,103.98.176.164,
IPv4,195.178.110.50,
IPv4,175.207.13.86,
IPv4,223.240.122.228,
IPv4,101.126.27.208,
IPv4,218.92.0.134,
IPv4,195.178.110.50,
IPv4,195.178.110.238,
IPv4,66.42.74.50,
IPv4,195.178.110.50,
IPv4,195.178.110.50,
IPv4,129.213.226.156,
IPv4,195.178.110.50,
IPv4,195.178.110.50,
IPv4,160.191.52.84,
IPv4,101.89.148.206,
IPv4,195.178.110.50,
IPv4,185.250.20.94,
IPv4,185.250.20.94,
IPv4,185.250.20.94,
IPv4,185.250.20.94,
IPv4,185.250.20.94,
IPv4,218.92.0.153,
IPv4,128.199.41.215,
IPv4,38.43.76.234,
IPv4,196.251.84.225,
IPv4,195.178.110.50,
IPv4,196.251.84.225,
IPv4,195.178.110.50,
IPv4,195.178.110.50,
IPv4,195.178.110.50,
IPv4,195.178.110.50,
IPv4,218.92.0.153,
IPv4,14.103.118.153,
IPv4,143.110.237.160,
IPv4,103.76.120.90,
IPv4,51.79.165.204,
IPv4,218.92.0.143,
IPv4,107.175.197.29,
IPv4,103.191.14.112,
IPv4,120.234.190.73,
IPv4,158.51.96.38,
IPv4,27.254.235.13,
IPv4,218.207.25.251,
IPv4,103.215.80.141,
IPv4,103.70.114.33,
IPv4,195.178.110.50,
IPv4,193.32.162.84,
IPv4,195.178.110.26,
IPv4,195.178.110.26,
IPv4,43.245.249.250,
IPv4,195.178.110.50,
IPv4,218.92.0.225,
IPv4,14.103.34.252,
IPv4,158.180.231.39,
IPv4,196.251.66.71,
IPv4,114.225.151.20,
IPv4,92.118.39.57,
IPv4,41.80.35.45,
IPv4,218.92.0.198,
IPv4,120.194.62.119,
IPv4,51.158.120.121,
IPv4,218.92.0.134,
IPv4,218.92.0.153,
IPv4,115.91.91.182,
IPv4,152.228.131.33,
IPv4,218.92.0.233,
IPv4,218.92.0.233,
IPv4,151.46.221.151,
IPv4,196.251.84.225,
IPv4,185.93.89.118,
IPv4,185.93.89.118,
IPv4,185.93.89.118,
IPv4,185.93.89.118,
IPv4,185.93.89.118,
IPv4,218.92.0.153,
IPv4,45.148.10.79,
IPv4,107.155.48.173,
IPv4,65.108.83.12,
IPv4,103.70.114.33,
IPv4,64.23.178.20,
IPv4,197.153.57.103,
IPv4,117.216.211.19,
IPv4,59.12.160.91,
IPv4,202.51.214.99,
IPv4,120.48.7.119,
IPv4,165.154.13.166,
IPv4,165.154.13.166,
IPv4,36.40.79.122,
IPv4,218.92.0.228,
IPv4,114.130.56.192,
IPv4,202.56.219.2,
IPv4,161.35.154.33,
IPv4,123.247.100.63,
IPv4,83.212.75.149,
IPv4,51.89.166.236,
IPv4,186.117.149.128,
IPv4,115.241.144.90,
IPv4,45.148.10.67,
IPv4,196.251.69.43,
IPv4,64.227.136.203,
IPv4,218.92.0.225,
IPv4,193.32.162.90,
IPv4,182.93.50.90,
IPv4,193.32.162.90,
IPv4,193.32.162.90,
IPv4,160.191.52.79,
IPv4,193.32.162.90,
IPv4,193.32.162.90,
IPv4,87.201.127.149,
IPv4,196.251.87.54,
IPv4,193.32.162.90,
IPv4,193.32.162.90,
IPv4,193.32.162.90,
IPv4,103.26.136.173,
IPv4,45.249.245.22,
IPv4,81.192.46.35,
IPv4,64.227.132.163,
IPv4,115.151.72.122,
IPv4,113.88.241.172,
IPv4,103.163.119.182,
IPv4,151.44.140.8,
IPv4,196.251.87.74,
IPv4,218.92.0.134,
IPv4,51.79.250.84,
IPv4,45.163.117.121,
IPv4,59.26.132.170,
IPv4,160.191.52.79,
IPv4,186.233.208.13,
IPv4,14.103.203.191,
IPv4,103.26.136.4,
IPv4,43.134.18.127,
IPv4,148.66.156.78,
IPv4,103.70.115.38,
IPv4,187.45.100.0,
IPv4,193.32.162.134,
IPv4,218.92.0.134,
IPv4,14.103.39.179,
IPv4,103.172.236.241,
IPv4,59.144.238.11,
IPv4,121.178.243.114,
IPv4,165.154.254.43,
IPv4,125.124.230.248,
IPv4,103.171.85.115,
IPv4,107.173.10.98,
IPv4,36.26.83.253,
IPv4,68.183.6.60,
IPv4,45.82.121.108,
IPv4,160.191.52.76,
IPv4,218.92.0.141,
IPv4,36.71.185.26,
IPv4,103.124.100.181,
IPv4,203.125.118.248,
IPv4,152.32.167.200,
IPv4,140.249.22.154,
IPv4,160.191.52.81,
IPv4,49.7.114.120,
IPv4,63.222.113.180,
IPv4,103.49.239.124,
IPv4,103.171.85.46,
IPv4,202.184.143.187,
IPv4,92.118.39.66,
IPv4,218.92.0.134,
IPv4,219.92.95.24,
IPv4,143.110.176.215,
IPv4,103.70.115.38,
IPv4,92.118.39.66,
IPv4,154.92.131.139,
IPv4,136.232.11.10,
IPv4,218.92.0.134,
IPv4,45.148.10.240,
IPv4,158.174.210.161,
IPv4,88.214.48.11,
IPv4,162.19.246.228,
IPv4,185.255.91.226,
IPv4,116.110.3.249,
IPv4,196.251.66.71,
IPv4,116.110.3.249,
IPv4,92.118.39.93,
IPv4,116.110.77.230,
IPv4,116.110.3.249,
IPv4,116.110.3.249,
IPv4,116.110.3.249,
IPv4,116.110.3.249,
IPv4,116.110.3.249,
IPv4,116.110.3.249,
IPv4,116.110.3.249,
IPv4,116.110.3.249,
IPv4,116.110.77.230,
IPv4,116.110.77.230,
IPv4,160.19.79.239,
IPv4,116.110.77.230,
IPv4,116.110.77.230,
IPv4,45.172.152.74,
IPv4,116.110.77.230,
IPv4,139.59.57.228,
IPv4,92.118.39.93,
IPv4,116.110.77.230,
IPv4,221.229.220.180,
IPv4,116.110.77.230,
IPv4,92.118.39.93,
IPv4,92.118.39.93,
IPv4,92.118.39.93,
IPv4,116.110.77.230,
IPv4,145.239.89.124,
IPv4,116.110.77.230,
IPv4,103.197.184.115,
IPv4,110.149.185.253,
IPv4,223.197.175.239,
IPv4,23.95.128.167,
IPv4,218.92.0.134,
IPv4,198.44.174.152,
IPv4,92.118.39.93,
IPv4,157.245.70.53,
IPv4,61.91.0.170,
IPv4,14.103.133.101,
IPv4,116.226.33.18,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,171.251.25.145,
IPv4,8.220.221.19,
IPv4,103.63.24.108,
IPv4,8.220.221.19,
IPv4,220.178.8.154,
IPv4,218.92.0.153,
IPv4,196.251.70.234,
IPv4,107.172.211.173,
IPv4,103.70.115.6,
IPv4,160.19.78.241,
IPv4,104.214.117.63,
IPv4,14.103.71.220,
IPv4,218.92.0.143,
IPv4,195.178.110.238,
IPv4,103.216.124.49,
IPv4,103.216.124.49,
IPv4,103.216.124.49,
IPv4,103.216.124.49,
IPv4,103.216.124.49,
IPv4,103.216.124.49,
IPv4,103.216.124.49,
IPv4,103.216.124.49,
IPv4,218.92.0.153,
IPv4,196.251.85.34,
IPv4,160.19.79.239,
IPv4,198.46.176.136,
IPv4,218.92.0.227,
IPv4,83.254.254.103,
IPv4,134.122.8.241,
IPv4,218.92.0.219,
IPv4,196.251.69.43,
IPv4,151.44.221.228,
IPv4,138.197.105.255,
IPv4,218.92.0.217,
IPv4,154.221.28.214,
IPv4,155.4.244.169,
IPv4,218.78.60.105,
IPv4,218.92.0.134,
IPv4,128.199.41.215,
IPv4,103.172.20.218,
IPv4,27.254.235.1,
IPv4,119.84.66.98,
IPv4,176.65.142.22,
IPv4,82.64.165.148,
IPv4,103.197.184.219,
IPv4,119.160.193.12,
IPv4,172.245.11.102,
IPv4,196.251.84.225,
IPv4,218.92.0.225,
IPv4,192.95.24.162,
IPv4,218.92.0.222,
IPv4,218.92.0.153,
IPv4,45.76.29.184,
IPv4,223.240.69.191,
IPv4,125.19.82.82,
IPv4,8.219.150.203,
IPv4,49.207.180.112,
IPv4,176.65.148.42,
IPv4,41.61.20.210,
IPv4,14.103.73.80,
IPv4,36.134.79.140,
IPv4,124.220.40.213,
IPv4,147.45.193.59,
IPv4,64.227.130.206,
IPv4,64.227.132.163,
IPv4,96.67.59.65,
IPv4,160.191.52.76,
IPv4,109.206.241.199,
IPv4,178.177.19.25,
IPv4,218.92.0.153,
IPv4,170.79.37.82,
IPv4,218.92.0.219,
IPv4,95.167.225.76,
IPv4,178.252.132.250,
IPv4,196.188.248.33,
IPv4,108.85.73.157,
IPv4,192.112.63.23,
IPv4,164.92.135.45,
IPv4,31.57.159.163,
IPv4,45.192.103.114,
IPv4,51.68.226.87,
IPv4,83.235.16.111,
IPv4,68.183.6.60,
IPv4,14.103.83.66,
IPv4,45.194.37.246,
IPv4,151.44.156.90,
IPv4,82.207.8.242,
IPv4,218.92.0.134,
IPv4,45.114.142.178,
IPv4,27.254.137.144,
IPv4,183.81.33.132,
IPv4,218.92.0.111,
IPv4,152.228.131.33,
IPv4,218.92.0.227,
IPv4,96.67.59.65,
IPv4,160.191.52.81,
IPv4,115.241.83.2,
IPv4,218.206.136.24,
IPv4,176.65.148.42,
IPv4,83.229.74.210,
IPv4,124.223.36.108,
IPv4,134.209.120.69,
IPv4,103.55.36.22,
IPv4,45.5.110.242,
IPv4,103.172.204.127,
IPv4,45.119.81.249,
IPv4,196.251.70.234,
IPv4,218.92.0.134,
IPv4,120.193.249.102,
IPv4,14.103.115.115,
IPv4,186.96.166.237,
IPv4,197.156.85.73,
IPv4,161.35.154.33,
IPv4,103.137.75.74,
IPv4,103.243.25.96,
IPv4,46.151.58.188,
IPv4,103.70.114.87,
IPv4,93.48.24.181,
IPv4,27.254.163.105,
IPv4,203.125.118.248,
IPv4,103.163.118.106,
IPv4,68.183.224.202,
IPv4,203.121.40.210,
IPv4,187.107.88.97,
IPv4,218.92.0.134,
IPv4,196.251.85.34,
IPv4,106.75.213.23,
IPv4,102.37.17.124,
IPv4,181.132.122.9,
IPv4,102.37.17.124,
IPv4,102.37.17.124,
IPv4,102.37.17.124,
IPv4,102.37.17.124,
IPv4,102.37.17.124,
IPv4,218.56.160.82,
IPv4,96.78.175.39,
IPv4,201.17.133.138,
IPv4,117.216.143.31,
IPv4,110.10.129.56,
IPv4,134.209.120.69,
IPv4,115.151.72.7,
IPv4,91.151.95.22,
IPv4,209.38.101.185,
IPv4,150.129.63.14,
IPv4,51.178.43.161,
IPv4,102.210.80.6,
IPv4,185.135.81.246,
IPv4,101.100.194.23,
IPv4,121.204.179.231,
IPv4,51.79.27.107,
IPv4,193.32.162.90,
IPv4,193.32.162.89,
IPv4,193.32.162.90,
IPv4,20.127.55.146,
IPv4,193.32.162.90,
IPv4,193.32.162.90,
IPv4,196.251.83.136,
IPv4,193.32.162.134,
IPv4,193.32.162.90,
IPv4,193.32.162.90,
IPv4,14.103.127.58,
IPv4,92.118.39.66,
IPv4,181.209.63.113,
IPv4,92.118.39.66,
IPv4,92.118.39.66,
IPv4,51.77.58.143,
IPv4,196.251.84.225,
IPv4,92.118.39.66,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,146.190.154.85,
IPv4,112.220.250.19,
IPv4,209.200.246.157,
IPv4,218.92.0.141,
IPv4,92.118.39.66,
IPv4,92.118.39.66,
IPv4,172.86.92.174,
IPv4,160.191.52.79,
IPv4,218.92.0.232,
IPv4,218.92.0.232,
IPv4,161.97.184.84,
IPv4,61.76.112.4,
IPv4,139.99.61.248,
IPv4,174.138.85.92,
IPv4,121.178.243.114,
IPv4,45.148.10.240,
IPv4,218.92.0.134,
IPv4,197.227.8.186,
IPv4,218.92.0.153,
IPv4,2.59.152.129,
IPv4,218.92.0.134,
IPv4,218.92.0.225,
IPv4,196.251.87.54,
IPv4,218.92.0.134,
IPv4,218.92.0.134,
IPv4,218.92.0.134,
IPv4,196.251.69.43,
IPv4,67.10.184.83,
IPv4,198.23.143.193,
IPv4,121.227.31.82,
IPv4,218.92.0.228,
IPv4,83.235.16.111,
IPv4,193.32.162.84,
IPv4,218.92.0.219,
IPv4,218.92.0.153,
IPv4,128.199.147.33,
IPv4,103.187.147.214,
IPv4,152.32.206.160,
IPv4,160.191.52.76,
IPv4,124.232.199.93,
IPv4,82.207.8.242,
IPv4,154.221.29.240,
IPv4,176.94.185.62,
IPv4,122.160.201.198,
IPv4,101.36.119.98,
IPv4,51.91.110.49,
IPv4,185.213.164.154,
IPv4,220.247.223.56,
IPv4,218.92.0.143,
IPv4,59.36.254.224,
IPv4,14.103.203.191,
IPv4,218.92.0.233,
IPv4,61.80.179.118,
IPv4,218.92.0.153,
IPv4,103.70.115.15,
IPv4,104.248.33.7,
IPv4,103.146.159.74,
IPv4,177.157.198.93,
IPv4,92.118.39.93,
IPv4,157.245.70.53,
IPv4,187.45.100.0,
IPv4,103.14.33.177,
IPv4,182.253.156.184,
IPv4,196.251.66.71,
IPv4,197.199.224.52,
IPv4,92.118.39.93,
IPv4,14.160.23.45,
IPv4,218.92.0.134,
IPv4,60.176.79.210,
IPv4,165.22.33.79,
IPv4,193.32.162.134,
IPv4,83.235.16.111,
IPv4,117.35.203.204,
IPv4,196.251.83.136,
IPv4,128.199.41.215,
IPv4,218.92.0.153,
IPv4,194.76.27.164,
IPv4,92.118.39.93,
IPv4,92.118.39.90,
IPv4,92.118.39.93,
IPv4,92.118.39.97,
IPv4,118.145.211.160,
IPv4,92.118.39.93,
IPv4,92.118.39.93,
IPv4,92.118.39.93,
IPv4,92.118.39.93,
IPv4,36.133.170.211,
IPv4,103.172.236.241,
IPv4,218.92.0.153,
IPv4,92.118.39.93,
IPv4,149.28.251.80,
IPv4,92.118.39.93,
IPv4,196.251.87.74,
IPv4,140.99.83.148,
IPv4,101.47.72.59,
IPv4,218.92.0.134,
IPv4,113.31.103.179,
IPv4,103.145.191.151,
IPv4,154.124.130.132,
IPv4,193.32.162.130,
IPv4,157.10.252.69,
IPv4,92.118.39.57,
IPv4,103.23.198.86,
IPv4,104.208.108.166,
IPv4,120.133.83.199,
IPv4,197.253.54.22,
IPv4,201.76.120.30,
IPv4,78.153.139.134,
IPv4,103.171.85.115,
IPv4,35.208.68.245,
IPv4,196.251.70.234,
IPv4,123.58.212.133,
IPv4,103.171.85.115,
IPv4,14.103.132.8,
IPv4,58.208.84.20,
IPv4,209.74.87.220,
IPv4,35.237.94.18,
IPv4,176.65.148.181,
IPv4,218.92.0.198,
IPv4,193.32.162.135,
IPv4,103.61.123.132,
IPv4,92.118.39.65,
IPv4,180.103.100.64,
IPv4,103.63.25.13,
IPv4,174.138.85.92,
IPv4,218.92.0.236,
IPv4,2.50.102.208,
IPv4,103.13.206.252,
IPv4,218.92.0.134,
IPv4,14.103.116.173,
IPv4,197.5.145.121,
IPv4,202.157.184.3,
IPv4,14.103.115.208,
IPv4,91.196.35.126,
IPv4,185.135.81.246,
IPv4,218.92.0.235,
IPv4,186.233.204.9,
IPv4,185.116.160.35,
IPv4,103.243.25.96,
IPv4,151.46.190.191,
IPv4,42.112.42.129,
IPv4,218.92.0.233,
IPv4,61.72.55.130,
IPv4,160.191.52.79,
IPv4,211.20.10.199,
IPv4,103.70.114.33,
IPv4,177.12.2.75,
IPv4,207.154.208.180,
IPv4,218.92.0.134,
IPv4,14.103.133.101,
IPv4,218.92.0.111,
IPv4,120.48.18.195,
IPv4,196.251.87.35,
IPv4,122.114.120.50,
IPv4,177.76.134.212,
IPv4,103.70.115.15,
IPv4,61.76.112.4,
IPv4,161.35.154.33,
IPv4,165.154.105.128,
IPv4,218.78.59.30,
IPv4,95.79.112.59,
IPv4,197.243.14.52,
IPv4,196.251.83.136,
IPv4,218.212.11.233,
IPv4,116.118.49.238,
IPv4,218.92.0.219,
IPv4,125.19.82.82,
IPv4,125.124.43.144,
IPv4,101.36.108.134,
IPv4,178.62.51.125,
IPv4,143.244.190.43,
IPv4,36.67.70.198,
IPv4,171.223.215.38,
IPv4,223.197.175.239,
IPv4,52.183.128.237,
IPv4,160.191.52.79,
IPv4,189.126.4.42,
IPv4,196.251.84.225,
IPv4,14.103.203.191,
IPv4,220.174.150.46,
IPv4,196.251.85.62,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,92.118.39.66,
IPv4,106.51.105.25,
IPv4,196.0.120.6,
IPv4,92.118.39.66,
IPv4,183.162.210.166,
IPv4,37.58.22.182,
IPv4,92.118.39.66,
IPv4,192.227.237.33,
IPv4,187.235.67.188,
IPv4,151.44.160.74,
IPv4,58.49.59.33,
IPv4,196.251.87.74,
IPv4,192.210.193.140,
IPv4,5.157.10.83,
IPv4,103.129.221.147,
IPv4,188.166.237.19,
IPv4,81.192.46.29,
IPv4,196.251.69.116,
IPv4,118.193.38.97,
IPv4,103.17.48.8,
IPv4,218.207.25.251,
IPv4,102.210.80.6,
IPv4,103.70.115.6,
IPv4,52.187.9.8,
IPv4,218.92.0.153,
IPv4,103.25.47.94,
IPv4,36.67.70.198,
IPv4,218.92.0.134,
IPv4,116.193.191.100,
IPv4,160.30.18.111,
IPv4,218.92.0.134,
IPv4,111.67.202.85,
